"ARPU_BANDS","ARPU","3"
"1001-5000",3183,10
"1001-5000",3197,4
"1001-5000",3242,7
"1001-5000",3292,6
"1001-5000",3295,8
"1001-5000",3304,4
"1001-5000",3314,7
"1001-5000",3338,5
"1001-5000",3366,3
"1001-5000",3377,5
"1001-5000",3394,6
"1001-5000",3408,4
"1001-5000",3414,1
"1001-5000",3426,4
"1001-5000",3506,3
"1001-5000",3520,3
"1001-5000",3522,5
"1001-5000",3547,3
"1001-5000",3573,5
"1001-5000",3631,5
"1001-5000",3663,9
"1001-5000",3664,1
"1001-5000",3682,4
"1001-5000",3684,8
"1001-5000",3701,1
"1001-5000",3703,9
"1001-5000",3709,1
"1001-5000",3759,2
"1001-5000",3762,4
"1001-5000",3769,5
"1001-5000",3776,3
"1001-5000",3789,5
"1001-5000",3840,3
"1001-5000",3851,3
"1001-5000",3862,2
"1001-5000",3878,3
"1001-5000",3889,5
"1001-5000",3891,2
"1001-5000",3894,2
"1001-5000",3906,1
"1001-5000",3919,3
"1001-5000",3926,5
"1001-5000",3929,1
"1001-5000",3932,1
"1001-5000",3965,3
"1001-5000",4007,2
"1001-5000",4018,3
"1001-5000",4020,9
"1001-5000",4032,3
"1001-5000",4060,3
"1001-5000",4105,4
"1001-5000",4126,1
"1001-5000",4028,1
"1001-5000",4030,2
"1001-5000",4035,1
"1001-5000",4044,1
"1001-5000",4048,2
"1001-5000",4049,3
"1001-5000",4079,2
"1001-5000",4083,1
"1001-5000",4091,3
"1001-5000",4100,10
"1001-5000",4109,1
"1001-5000",4130,2
"1001-5000",4193,3
"1001-5000",4213,1
"1001-5000",4216,3
"1001-5000",4236,1
"1001-5000",4244,1
"1001-5000",4255,3
"1001-5000",4258,1
"1001-5000",4259,1
"1001-5000",4273,1
"1001-5000",4297,2
"1001-5000",4327,1
"1001-5000",4343,2
"1001-5000",4344,1
"1001-5000",4350,1
"1001-5000",4353,1
"1001-5000",4359,3
"1001-5000",4400,3
"1001-5000",4426,1
"1001-5000",4442,2
"1001-5000",4488,3
"1001-5000",4493,1
"1001-5000",4495,2
"1001-5000",4500,6
"1001-5000",4502,2
"1001-5000",4505,3
"1001-5000",4514,3
"1001-5000",4515,1
"1001-5000",4548,1
"1001-5000",4567,3
"1001-5000",4579,3
"1001-5000",4587,1
"1001-5000",4588,2
"1001-5000",4601,3
"1001-5000",4604,1
"1001-5000",4640,1
"1001-5000",4648,1
"1001-5000",4664,1
"1001-5000",4692,3
"1001-5000",4710,2
"1001-5000",4720,1
"1001-5000",4754,1
"1001-5000",4794,1
"1001-5000",4821,4
"1001-5000",4889,1
"1001-5000",4893,1
"1001-5000",4895,1
"1001-5000",4917,2
"1001-5000",4957,1
"101-200",126,13465
"101-200",131,10319
"101-200",137,11097
"101-200",146,10152
"101-200",149,13733
"101-200",160,16407
"101-200",184,8687
"101-200",185,9202
"101-200",194,8139
"11-20",16,21549
"201-500",214,7237
"201-500",215,8177
"201-500",240,9617
"201-500",260,8494
"201-500",289,5727
"201-500",295,5160
"201-500",299,6073
"201-500",303,4290
"201-500",305,5050
"201-500",320,6718
"201-500",340,5470
"201-500",341,3578
"201-500",412,2608
"201-500",423,2514
"201-500",431,2410
"201-500",464,2333
"201-500",465,2352
"201-500",488,1985
"201-500",498,2106
"21-50",22,24858
"21-50",29,39527
"21-50",37,32412
"21-50",44,24982
"21-50",48,29056
"500-1000",502,1991
"500-1000",512,1871
"500-1000",519,2128
"500-1000",545,2172
"500-1000",556,1544
"500-1000",560,2315
"500-1000",563,1554
"500-1000",575,1712
"500-1000",578,1513
"500-1000",601,1476
"500-1000",612,1369
"500-1000",620,1781
"500-1000",624,1414
"500-1000",631,1238
"500-1000",642,1236
"500-1000",650,1863
"500-1000",661,1141
"500-1000",665,1305
"500-1000",684,1266
"500-1000",687,1057
"500-1000",691,941
"500-1000",702,955
"500-1000",706,1000
"500-1000",732,864
"500-1000",755,979
"500-1000",763,842
"500-1000",768,911
"500-1000",780,1039
"500-1000",787,797
"500-1000",802,733
"500-1000",820,1022
"500-1000",824,834
"500-1000",835,845
"500-1000",843,727
"500-1000",854,834
"51-100",80,29817
"51-100",86,14758
GREATER 5000,5029,1
GREATER 5000,5083,1
GREATER 5000,5176,1
GREATER 5000,5225,1
GREATER 5000,5244,1
GREATER 5000,5408,1
GREATER 5000,5409,2
GREATER 5000,5423,1
GREATER 5000,5504,1
GREATER 5000,5545,1
GREATER 5000,5573,1
GREATER 5000,5608,1
GREATER 5000,5719,1
GREATER 5000,5721,1
GREATER 5000,5729,1
GREATER 5000,5751,1
GREATER 5000,5910,1
GREATER 5000,5988,1
GREATER 5000,6008,1
GREATER 5000,6040,1
GREATER 5000,6056,1
GREATER 5000,6136,1
GREATER 5000,6194,1
GREATER 5000,6275,1
GREATER 5000,6440,1
GREATER 5000,6499,1
GREATER 5000,6667,1
GREATER 5000,6777,1
GREATER 5000,7248,1
GREATER 5000,7832,2
GREATER 5000,9161,1
GREATER 5000,9608,1
GREATER 5000,10027,1
GREATER 5000,10764,1
GREATER 5000,10862,1
GREATER 5000,12001,1
GREATER 5000,14353,1
GREATER 5000,58164,1
GREATER 5000,185577,1
OTHERS,-4490,1
OTHERS,-1028,1
OTHERS,-504,1
OTHERS,-395,1
OTHERS,-210,1
OTHERS,-141,2
OTHERS,-109,1
OTHERS,-65,3
OTHERS,-64,1
OTHERS,-45,3
OTHERS,-36,4
OTHERS,-31,3
OTHERS,-17,4
OTHERS,-6,28
"500-1000",883,597
"500-1000",891,652
"500-1000",896,653
"500-1000",900,1100
"500-1000",913,577
"500-1000",921,583
"500-1000",951,559
"500-1000",968,524
"500-1000",973,520
"500-1000",977,483
"500-1000",990,748
"500-1000",994,507
"51-100",66,19614
"51-100",85,15930
"51-100",89,24462
"51-100",92,14261
GREATER 5000,5051,1
GREATER 5000,5057,1
GREATER 5000,5061,1
GREATER 5000,5166,2
GREATER 5000,5339,1
GREATER 5000,5375,1
GREATER 5000,5410,2
GREATER 5000,5417,2
GREATER 5000,5454,1
GREATER 5000,5495,1
GREATER 5000,5582,2
GREATER 5000,5621,1
GREATER 5000,5691,1
GREATER 5000,5742,1
GREATER 5000,5750,1
GREATER 5000,5760,1
GREATER 5000,5830,1
GREATER 5000,5940,1
GREATER 5000,5959,2
GREATER 5000,5983,1
GREATER 5000,6000,21
GREATER 5000,6003,1
GREATER 5000,6075,1
GREATER 5000,6092,1
GREATER 5000,6110,1
GREATER 5000,6160,1
GREATER 5000,6215,1
GREATER 5000,6232,1
GREATER 5000,6323,1
GREATER 5000,6425,1
GREATER 5000,6747,1
GREATER 5000,6798,1
GREATER 5000,7197,1
GREATER 5000,7883,1
GREATER 5000,9795,1
GREATER 5000,10598,1
GREATER 5000,13437,1
GREATER 5000,14943,1
GREATER 5000,17274,1
GREATER 5000,18563,1
GREATER 5000,19080,1
GREATER 5000,23000,1
GREATER 5000,42309,1
GREATER 5000,118116,1
OTHERS,-22402,1
OTHERS,-999,1
OTHERS,-557,1
OTHERS,-400,6
OTHERS,-185,1
OTHERS,-108,1
OTHERS,-81,1
OTHERS,-70,1
OTHERS,-32,3
OTHERS,-24,3
OTHERS,-5,51
"1001-5000",4140,4
"1001-5000",4153,2
"1001-5000",4178,3
"1001-5000",4217,4
"1001-5000",4219,1
"1001-5000",4227,1
"1001-5000",4243,3
"1001-5000",4251,3
"1001-5000",4252,4
"1001-5000",4268,1
"1001-5000",4270,3
"1001-5000",4275,1
"1001-5000",4278,1
"1001-5000",4289,1
"1001-5000",4299,3
"1001-5000",4326,4
"1001-5000",4378,2
"1001-5000",4405,2
"1001-5000",4414,2
"1001-5000",4420,3
"1001-5000",4434,1
"1001-5000",4479,2
"1001-5000",4524,1
"1001-5000",4526,1
"1001-5000",4531,1
"1001-5000",4533,1
"1001-5000",4534,1
"1001-5000",4563,1
"1001-5000",4614,2
"1001-5000",4645,2
"1001-5000",4655,1
"1001-5000",4684,1
"1001-5000",4685,1
"1001-5000",4706,3
"1001-5000",4713,1
"1001-5000",4722,1
"1001-5000",4727,1
"1001-5000",4734,2
"1001-5000",4778,1
"1001-5000",4783,2
"1001-5000",4799,2
"1001-5000",4820,1
"1001-5000",4864,1
"1001-5000",4915,2
"1001-5000",4941,1
"1001-5000",4969,4
"1001-5000",4975,1
"1001-5000",4989,2
"1001-5000",4991,1
"1001-5000",4993,1
"101-200",110,22348
"101-200",116,11872
"101-200",141,9767
"101-200",168,9355
"101-200",190,13467
"101-200",196,8024
"201-500",216,7802
"201-500",226,6982
"201-500",232,6157
"201-500",249,7543
"201-500",252,6115
"201-500",254,5952
"201-500",255,6095
"201-500",262,5448
"201-500",266,5300
"201-500",270,10106
"201-500",302,4503
"201-500",313,4292
"201-500",318,4414
"201-500",324,4619
"201-500",346,3575
"201-500",353,3384
"201-500",358,3551
"201-500",359,5055
"201-500",364,3722
"201-500",377,3184
"201-500",379,3730
"201-500",384,3193
"201-500",400,5277
"201-500",406,2894
"201-500",408,2896
"201-500",414,3066
"201-500",415,3110
"201-500",417,2494
"201-500",421,2525
"201-500",439,2761
"201-500",454,2622
"201-500",470,3154
"201-500",493,2000
"201-500",495,3164
"201-500",496,1969
"21-50",23,27209
"500-1000",508,1972
"500-1000",513,1841
"500-1000",536,1670
"500-1000",544,2000
"500-1000",551,1627
"500-1000",554,1722
"500-1000",558,1632
"500-1000",569,1799
"500-1000",592,1393
"500-1000",595,1731
"500-1000",607,1356
"500-1000",614,1467
"500-1000",618,1261
"500-1000",629,1791
"500-1000",633,1227
"500-1000",644,1325
"500-1000",656,1133
"500-1000",663,1118
"500-1000",682,1085
"500-1000",700,1814
"500-1000",719,1401
"500-1000",723,1012
"500-1000",734,1049
"500-1000",738,951
"500-1000",764,1126
"500-1000",778,862
"500-1000",785,971
"500-1000",793,807
"500-1000",808,779
"500-1000",826,690
"500-1000",845,829
"500-1000",867,619
"500-1000",875,785
"500-1000",879,680
"500-1000",882,556
"500-1000",909,696
"500-1000",950,807
"500-1000",880,788
"500-1000",884,666
"500-1000",899,845
"500-1000",922,556
"500-1000",926,596
"500-1000",929,603
"500-1000",944,701
"500-1000",948,581
"500-1000",959,571
"500-1000",963,524
"500-1000",986,462
"51-100",61,16404
"51-100",62,16331
"51-100",73,16288
"51-100",78,18226
"51-100",88,16031
"51-100",94,15761
GREATER 5000,5001,1
GREATER 5000,5053,2
GREATER 5000,5055,1
GREATER 5000,5097,1
GREATER 5000,5127,1
GREATER 5000,5128,1
GREATER 5000,5224,2
GREATER 5000,5235,2
GREATER 5000,5282,2
GREATER 5000,5329,1
GREATER 5000,5402,1
GREATER 5000,5428,1
GREATER 5000,5439,1
GREATER 5000,5464,1
GREATER 5000,5469,1
GREATER 5000,5488,1
GREATER 5000,5523,1
GREATER 5000,5557,1
GREATER 5000,5580,1
GREATER 5000,5616,1
GREATER 5000,5681,1
GREATER 5000,5722,1
GREATER 5000,5732,1
GREATER 5000,5763,1
GREATER 5000,5800,2
GREATER 5000,5846,1
GREATER 5000,5861,1
GREATER 5000,6049,1
GREATER 5000,6053,1
GREATER 5000,6065,1
GREATER 5000,6142,1
GREATER 5000,6199,1
GREATER 5000,6276,2
GREATER 5000,6346,1
GREATER 5000,6548,1
GREATER 5000,6575,2
GREATER 5000,6614,1
GREATER 5000,6646,2
GREATER 5000,6715,1
GREATER 5000,6944,1
GREATER 5000,6968,1
GREATER 5000,7099,2
GREATER 5000,7151,1
GREATER 5000,7163,1
GREATER 5000,7226,1
GREATER 5000,7403,1
GREATER 5000,7757,1
GREATER 5000,7769,1
GREATER 5000,7924,1
GREATER 5000,8117,1
GREATER 5000,8130,1
GREATER 5000,8229,1
GREATER 5000,8736,1
GREATER 5000,9192,1
GREATER 5000,9693,1
GREATER 5000,9791,1
GREATER 5000,11741,1
GREATER 5000,11922,1
GREATER 5000,14007,1
GREATER 5000,17007,1
GREATER 5000,17719,1
GREATER 5000,21021,1
OTHERS,-389,1
OTHERS,-300,10
OTHERS,-200,7
OTHERS,-49,3
OTHERS,-43,1
OTHERS,-42,2
OTHERS,-41,6
OTHERS,-26,3
OTHERS,-13,6
OTHERS,-10,36
OTHERS,-9,21
OTHERS,-8,15
OTHERS,-7,17
"500-1000",965,609
"500-1000",969,607
"500-1000",987,482
"51-100",53,20188
"51-100",58,24286
"51-100",60,40788
"51-100",67,19236
"51-100",82,14659
"51-100",91,13856
"51-100",97,14419
GREATER 5000,5072,1
GREATER 5000,5073,1
GREATER 5000,5100,1
GREATER 5000,5129,1
GREATER 5000,5144,1
GREATER 5000,5162,1
GREATER 5000,5200,3
GREATER 5000,5240,1
GREATER 5000,5251,1
GREATER 5000,5367,1
GREATER 5000,5385,1
GREATER 5000,5514,1
GREATER 5000,5640,1
GREATER 5000,5728,1
GREATER 5000,5766,3
GREATER 5000,5956,2
GREATER 5000,6004,2
GREATER 5000,6042,2
GREATER 5000,6061,1
GREATER 5000,6062,1
GREATER 5000,6081,1
GREATER 5000,6091,1
GREATER 5000,6183,1
GREATER 5000,6315,1
GREATER 5000,6370,1
GREATER 5000,6459,1
GREATER 5000,6484,1
GREATER 5000,6493,1
GREATER 5000,6496,1
GREATER 5000,6512,1
GREATER 5000,6564,1
GREATER 5000,6881,1
GREATER 5000,6950,1
GREATER 5000,7096,1
GREATER 5000,7492,1
GREATER 5000,7557,1
GREATER 5000,7732,1
GREATER 5000,7812,1
GREATER 5000,8009,1
GREATER 5000,8100,1
GREATER 5000,8476,1
GREATER 5000,9070,1
GREATER 5000,9147,1
GREATER 5000,10000,2
GREATER 5000,11079,1
GREATER 5000,11096,1
GREATER 5000,12114,1
GREATER 5000,20012,1
OTHERS,-1849,1
OTHERS,-452,1
OTHERS,-263,1
OTHERS,-259,1
OTHERS,-74,1
OTHERS,-73,1
OTHERS,-57,1
OTHERS,-54,1
OTHERS,-50,13
OTHERS,-40,1
OTHERS,-35,4
OTHERS,-20,19
OTHERS,-18,7
OTHERS,-12,16
OTHERS,-11,15
